1561,"Undergraduate Loan",2.60,10
1562,"Graduate Loan",3.00,20
1563,"Undergraduate Loan",0.00,9
1564,"Professional Loan",1.40,29
1565,"Graduate Loan",2.40,40
1566,"Professional Loan",2.40,9
1567,"Graduate Loan",1.60,35
1568,"Professional Loan",0.00,39
1569,"Graduate Loan",1.40,33
1570,"Graduate Loan",3.80,27
1571,"Undergraduate Loan",7.00,16
1572,"Undergraduate Loan",4.80,13
1573,"Graduate Loan",2.40,40
1574,"Professional Loan",1.60,20
1575,"Undergraduate Loan",3.00,37
1576,"Undergraduate Loan",5.40,26
1577,"Undergraduate Loan",0.80,18
1578,"Undergraduate Loan",6.00,8
1579,"Graduate Loan",0.60,13
1580,"Undergraduate Loan",6.00,5
1581,"Professional Loan",0.00,14
1582,"Undergraduate Loan",0.40,29
1583,"Undergraduate Loan",8.50,19
1584,"Graduate Loan",4.60,36
1585,"Professional Loan",1.20,20
1586,"Undergraduate Loan",5.40,31
1587,"Professional Loan",4.60,33
1588,"Undergraduate Loan",0.80,28
1589,"Graduate Loan",2.20,3
1590,"Graduate Loan",0.40,32
1591,"Undergraduate Loan",5.20,23
1592,"Undergraduate Loan",5.60,13
1593,"Professional Loan",14.00,31
1594,"Graduate Loan",3.60,38
1595,"Undergraduate Loan",5.60,12
1596,"Professional Loan",2.00,26
1597,"Professional Loan",3.80,20
1598,"Professional Loan",0.20,41
1599,"Undergraduate Loan",0.80,15
1600,"Undergraduate Loan",9.80,24
1601,"Undergraduate Loan",12.00,36
1602,"Undergraduate Loan",8.60,7
1603,"Graduate Loan",2.80,14
1604,"Professional Loan",14.00,6
1605,"Professional Loan",7.20,29
1606,"Undergraduate Loan",1.60,28
1607,"Undergraduate Loan",3.40,10
1608,"Professional Loan",1.40,29
1609,"Undergraduate Loan",0.60,10
1610,"Professional Loan",1.60,41
1611,"Graduate Loan",1.60,14
1612,"Professional Loan",4.60,32
1613,"Undergraduate Loan",1.40,17
1614,"Graduate Loan",3.40,34
1615,"Graduate Loan",5.20,23
1616,"Professional Loan",5.00,36
1617,"Graduate Loan",6.20,23
1618,"Undergraduate Loan",4.20,36
1619,"Undergraduate Loan",2.00,3
1620,"Professional Loan",0.60,21
1621,"Graduate Loan",0.60,14
1622,"Undergraduate Loan",4.40,6
1623,"Graduate Loan",0.60,14
1624,"Undergraduate Loan",2.60,38
1625,"Graduate Loan",0.60,2
1626,"Graduate Loan",1.40,30
1627,"Undergraduate Loan",13.40,6
1628,"Graduate Loan",1.40,20
1629,"Undergraduate Loan",1.60,18
1630,"Professional Loan",14.80,29
1631,"Graduate Loan",3.60,17
1632,"Graduate Loan",5.20,36
1633,"Graduate Loan",6.20,5
1634,"Graduate Loan",0.00,38
1635,"Graduate Loan",2.60,34
1636,"Undergraduate Loan",5.80,24
1637,"Professional Loan",3.40,39
1638,"Professional Loan",12.60,6
1639,"Undergraduate Loan",0.00,7
1640,"Professional Loan",0.00,31
1641,"Undergraduate Loan",4.00,10
1642,"Professional Loan",7.20,34
1643,"Undergraduate Loan",3.00,3
1644,"Professional Loan",0.00,16
1645,"Undergraduate Loan",0.80,35
1646,"Graduate Loan",2.00,32
1647,"Undergraduate Loan",4.80,26
1648,"Professional Loan",3.60,5
1649,"Graduate Loan",3.40,21
1650,"Graduate Loan",1.60,4
1651,"Graduate Loan",4.40,6
1652,"Professional Loan",12.60,36
1653,"Professional Loan",12.00,18
1654,"Professional Loan",1.80,1
1655,"Undergraduate Loan",4.00,34
1656,"Undergraduate Loan",5.60,11
1657,"Undergraduate Loan",6.60,15
1658,"Undergraduate Loan",2.00,5
1659,"Undergraduate Loan",1.60,25
1660,"Professional Loan",8.00,7
1661,"Undergraduate Loan",1.80,11
1662,"Professional Loan",3.00,14
1663,"Graduate Loan",0.20,38
1664,"Graduate Loan",1.00,32
1665,"Undergraduate Loan",3.20,35
1666,"Professional Loan",2.40,12
1667,"Graduate Loan",8.40,25
1668,"Undergraduate Loan",2.00,20
1669,"Graduate Loan",1.60,37
1670,"Graduate Loan",2.80,18
1671,"Graduate Loan",0.80,14
1672,"Professional Loan",2.20,9
1673,"Undergraduate Loan",0.40,23
1674,"Undergraduate Loan",5.00,5
1675,"Graduate Loan",1.60,11
1676,"Undergraduate Loan",7.80,35
1677,"Professional Loan",5.20,20
1678,"Graduate Loan",3.00,10
1679,"Undergraduate Loan",2.20,30
1680,"Undergraduate Loan",10.40,31
1681,"Professional Loan",2.00,36
1682,"Undergraduate Loan",8.66,8
1683,"Undergraduate Loan",0.00,26
1684,"Professional Loan",0.80,29
1685,"Undergraduate Loan",4.00,34
1686,"Undergraduate Loan",1.60,16
1687,"Undergraduate Loan",4.40,38
1688,"Professional Loan",4.00,39
1689,"Undergraduate Loan",4.00,34
1690,"Graduate Loan",2.60,34
1691,"Undergraduate Loan",3.80,1
1692,"Professional Loan",3.20,32
1693,"Undergraduate Loan",2.80,32
1694,"Undergraduate Loan",0.40,31
1695,"Graduate Loan",0.80,23
1696,"Undergraduate Loan",12.00,6
1697,"Undergraduate Loan",15.20,21
1698,"Graduate Loan",1.40,38
1699,"Undergraduate Loan",3.40,20
1700,"Professional Loan",1.20,25
1701,"Graduate Loan",4.66,16
1702,"Graduate Loan",3.60,3
1703,"Undergraduate Loan",1.00,30
1704,"Professional Loan",0.20,41
1705,"Undergraduate Loan",13.34,22
1706,"Graduate Loan",2.80,24
1707,"Professional Loan",0.20,31
1708,"Graduate Loan",0.80,37
1709,"Professional Loan",1.20,20
1710,"Undergraduate Loan",3.20,34
1711,"Graduate Loan",0.60,5
1712,"Undergraduate Loan",12.66,3
1713,"Professional Loan",2.80,20
1714,"Undergraduate Loan",2.00,20
1715,"Undergraduate Loan",0.80,27
1716,"Graduate Loan",0.40,13
1717,"Undergraduate Loan",13.00,8
1718,"Graduate Loan",5.40,7
1719,"Graduate Loan",0.80,16
1720,"Undergraduate Loan",13.00,12
1721,"Undergraduate Loan",0.60,28
1722,"Professional Loan",4.60,29
1723,"Undergraduate Loan",5.20,2
1724,"Professional Loan",3.00,15
1725,"Graduate Loan",1.34,19
1726,"Undergraduate Loan",2.60,32
1727,"Professional Loan",4.60,33
1728,"Graduate Loan",3.00,26
1729,"Professional Loan",0.60,26
1730,"Professional Loan",0.80,20
1731,"Professional Loan",1.20,17
1732,"Undergraduate Loan",4.80,19
1733,"Graduate Loan",3.60,0
1734,"Undergraduate Loan",4.40,16
1735,"Professional Loan",4.20,10
1736,"Graduate Loan",0.80,36
1737,"Undergraduate Loan",5.40,31
1738,"Graduate Loan",0.40,19
1739,"Professional Loan",1.80,36
1740,"Undergraduate Loan",5.00,7
1741,"Undergraduate Loan",4.80,20
1742,"Undergraduate Loan",9.40,21
1743,"Professional Loan",1.40,38
1744,"Undergraduate Loan",3.60,24
1745,"Undergraduate Loan",1.60,3
1746,"Graduate Loan",2.20,12
1747,"Professional Loan",0.60,36
1748,"Graduate Loan",0.80,5
1749,"Graduate Loan",1.40,23
1750,"Professional Loan",4.20,22
1751,"Graduate Loan",3.40,34
1752,"Undergraduate Loan",0.40,31
1753,"Professional Loan",14.80,8
1754,"Undergraduate Loan",0.80,29
1755,"Undergraduate Loan",9.80,24
1756,"Graduate Loan",3.40,3
1757,"Professional Loan",0.00,17
1758,"Undergraduate Loan",2.40,9
1759,"Undergraduate Loan",1.40,14
1760,"Undergraduate Loan",1.60,6
1761,"Graduate Loan",0.00,16
1762,"Graduate Loan",4.00,27
1763,"Professional Loan",3.34,35
1764,"Undergraduate Loan",10.00,24
1765,"Graduate Loan",1.20,21
1766,"Undergraduate Loan",14.40,0
1767,"Professional Loan",0.40,38
1768,"Graduate Loan",4.66,14
1769,"Undergraduate Loan",10.60,18
1770,"Undergraduate Loan",4.40,36
1771,"Undergraduate Loan",0.20,37
1772,"Professional Loan",1.40,21
1773,"Graduate Loan",0.60,11
1774,"Undergraduate Loan",1.60,5
1775,"Professional Loan",1.00,18
1776,"Professional Loan",1.60,22
1777,"Graduate Loan",2.20,26
1778,"Graduate Loan",1.40,27
1779,"Graduate Loan",2.00,3
1780,"Undergraduate Loan",5.60,9
1781,"Undergraduate Loan",5.80,24
1782,"Graduate Loan",1.40,26
1783,"Undergraduate Loan",5.60,11
1784,"Undergraduate Loan",3.40,27
1785,"Undergraduate Loan",4.00,29
1786,"Undergraduate Loan",9.00,3
1787,"Graduate Loan",3.00,11
1788,"Undergraduate Loan",0.40,6
1789,"Professional Loan",0.40,13
1790,"Undergraduate Loan",1.40,20
1791,"Professional Loan",0.60,20
1792,"Undergraduate Loan",0.00,22
1793,"Undergraduate Loan",11.40,20
1794,"Professional Loan",1.60,9
1795,"Professional Loan",7.80,32
1796,"Undergraduate Loan",5.80,24
1797,"Professional Loan",4.20,32
1798,"Undergraduate Loan",17.20,10
1799,"Undergraduate Loan",5.40,20
1800,"Graduate Loan",0.80,14
1801,"Undergraduate Loan",3.00,33
1802,"Graduate Loan",5.20,10
1803,"Undergraduate Loan",2.60,3
1804,"Undergraduate Loan",3.20,32
1805,"Undergraduate Loan",5.34,16
1806,"Undergraduate Loan",0.00,26
1807,"Undergraduate Loan",0.20,36
1808,"Professional Loan",0.80,20
1809,"Undergraduate Loan",3.00,31
1810,"Professional Loan",4.20,10
1811,"Undergraduate Loan",0.40,34
1812,"Professional Loan",1.00,3
1813,"Undergraduate Loan",9.40,19
1814,"Professional Loan",1.80,36
1815,"Graduate Loan",1.40,22
1816,"Undergraduate Loan",0.80,39
1817,"Graduate Loan",3.40,19
1818,"Professional Loan",0.40,11
1819,"Professional Loan",4.40,20
1820,"Undergraduate Loan",3.20,34
1821,"Undergraduate Loan",0.20,22
1822,"Undergraduate Loan",2.60,7
1823,"Graduate Loan",10.20,23
1824,"Undergraduate Loan",0.00,8
1825,"Graduate Loan",16.60,23
1826,"Professional Loan",11.60,32
1827,"Undergraduate Loan",0.40,33
1828,"Undergraduate Loan",5.40,30
1829,"Graduate Loan",0.60,4
1830,"Professional Loan",4.00,29
1831,"Undergraduate Loan",15.60,13
1832,"Graduate Loan",0.80,22
1833,"Graduate Loan",7.60,29
1834,"Professional Loan",1.60,9
1835,"Graduate Loan",0.60,16
1836,"Undergraduate Loan",2.80,23
1837,"Professional Loan",3.80,19
1838,"Undergraduate Loan",2.00,18
1839,"Undergraduate Loan",8.00,7
1840,"Professional Loan",2.60,2
1841,"Professional Loan",0.80,25
1842,"Graduate Loan",0.20,17
1843,"Graduate Loan",5.40,29
1844,"Undergraduate Loan",12.00,6
1845,"Professional Loan",0.20,40
1846,"Professional Loan",4.40,18
1847,"Graduate Loan",0.20,32
1848,"Professional Loan",5.20,0
1849,"Undergraduate Loan",2.60,10
1850,"Graduate Loan",3.20,26
1851,"Undergraduate Loan",0.60,10
1852,"Graduate Loan",4.40,8
1853,"Professional Loan",3.60,6
1854,"Undergraduate Loan",5.20,25
1855,"Graduate Loan",2.00,25
1856,"Graduate Loan",1.40,39
1857,"Graduate Loan",2.00,24
1858,"Graduate Loan",1.60,13
1859,"Undergraduate Loan",5.60,11
1860,"Undergraduate Loan",0.80,41
1861,"Undergraduate Loan",9.80,6
1862,"Undergraduate Loan",5.80,38
1863,"Professional Loan",7.40,17
1864,"Graduate Loan",2.40,22
1865,"Undergraduate Loan",5.60,36
1866,"Professional Loan",3.60,6
1867,"Graduate Loan",5.20,24
1868,"Undergraduate Loan",0.80,39
1869,"Undergraduate Loan",10.80,1
1870,"Graduate Loan",4.00,30
1871,"Professional Loan",8.20,37
1872,"Graduate Loan",3.60,5
1873,"Undergraduate Loan",2.20,17
1874,"Graduate Loan",1.40,4
1875,"Graduate Loan",1.80,11
1876,"Undergraduate Loan",5.00,3
1877,"Undergraduate Loan",5.80,38
1878,"Graduate Loan",5.34,24
1879,"Undergraduate Loan",1.60,30
1880,"Graduate Loan",3.40,30
1881,"Professional Loan",3.80,19
1882,"Graduate Loan",5.34,19
1883,"Undergraduate Loan",1.20,32
1884,"Undergraduate Loan",5.80,30
1885,"Undergraduate Loan",14.80,33
1886,"Professional Loan",2.20,6
1887,"Graduate Loan",3.40,41
1888,"Graduate Loan",4.00,7
1889,"Professional Loan",5.60,10
1890,"Undergraduate Loan",0.60,30
1891,"Undergraduate Loan",16.20,27
1892,"Graduate Loan",4.40,18
1893,"Undergraduate Loan",3.40,30
1894,"Professional Loan",0.80,24
1895,"Undergraduate Loan",0.20,25
1896,"Undergraduate Loan",5.20,2
1897,"Graduate Loan",5.20,7
1898,"Professional Loan",0.20,29
1899,"Undergraduate Loan",0.20,24
1900,"Undergraduate Loan",0.40,33
1901,"Graduate Loan",0.80,36
1902,"Undergraduate Loan",13.34,19
1903,"Professional Loan",2.40,14
1904,"Professional Loan",2.80,26
1905,"Undergraduate Loan",0.00,14
1906,"Undergraduate Loan",4.00,-1
1907,"Undergraduate Loan",0.80,17
1908,"Undergraduate Loan",0.60,18
1909,"Graduate Loan",1.00,26
1910,"Graduate Loan",3.40,30
1911,"Professional Loan",7.60,18
1912,"Graduate Loan",1.00,35
1913,"Graduate Loan",9.60,16
1914,"Undergraduate Loan",1.80,33
1915,"Graduate Loan",3.20,24
1916,"Undergraduate Loan",4.20,11
1917,"Professional Loan",3.20,32
1918,"Professional Loan",3.34,32
1919,"Professional Loan",12.00,9
1920,"Graduate Loan",2.80,13
1921,"Professional Loan",0.80,28
1922,"Professional Loan",1.60,21
1923,"Professional Loan",2.80,15
1924,"Undergraduate Loan",0.40,19
1925,"Professional Loan",3.60,38
1926,"Undergraduate Loan",0.60,19
1927,"Graduate Loan",4.80,6
1928,"Undergraduate Loan",4.60,10
1929,"Professional Loan",2.40,34
1930,"Professional Loan",1.20,19
1931,"Graduate Loan",2.00,29
1932,"Undergraduate Loan",4.00,2
1933,"Undergraduate Loan",4.80,39
1934,"Graduate Loan",2.40,39
1935,"Professional Loan",1.60,20
1936,"Professional Loan",9.60,9
1937,"Graduate Loan",6.00,24
1938,"Professional Loan",6.60,25
1939,"Professional Loan",3.80,4
1940,"Undergraduate Loan",0.40,31
1941,"Professional Loan",3.60,33
1942,"Undergraduate Loan",6.40,19
1943,"Graduate Loan",1.00,36
1944,"Undergraduate Loan",5.20,23
1945,"Graduate Loan",3.80,28
1946,"Undergraduate Loan",3.00,33
1947,"Professional Loan",4.00,23
1948,"Professional Loan",3.60,28
1949,"Undergraduate Loan",4.80,15
1950,"Professional Loan",2.40,34
1951,"Graduate Loan",3.00,12
1952,"Professional Loan",4.00,21
1953,"Graduate Loan",5.20,5
1954,"Undergraduate Loan",0.40,25
1955,"Professional Loan",4.00,20
1956,"Graduate Loan",1.00,17
1957,"Undergraduate Loan",1.60,18
1958,"Undergraduate Loan",6.60,4
1959,"Undergraduate Loan",3.00,2
1960,"Undergraduate Loan",2.00,24
1961,"Graduate Loan",0.00,19
1962,"Undergraduate Loan",9.80,26
1963,"Undergraduate Loan",12.66,4
1964,"Undergraduate Loan",2.20,38
1965,"Graduate Loan",3.00,10
1966,"Professional Loan",1.00,20
1967,"Graduate Loan",4.80,26
1968,"Professional Loan",1.00,18
1969,"Professional Loan",2.80,24
1970,"Undergraduate Loan",4.00,38
1971,"Undergraduate Loan",3.00,3
1972,"Graduate Loan",2.20,17
1973,"Professional Loan",4.20,2
1974,"Undergraduate Loan",0.00,22
1975,"Professional Loan",0.40,13
1976,"Undergraduate Loan",0.40,3
1977,"Undergraduate Loan",3.60,13
1978,"Professional Loan",1.00,15
1979,"Professional Loan",2.80,11
1980,"Undergraduate Loan",2.00,17
1981,"Undergraduate Loan",4.80,19
1982,"Graduate Loan",6.00,26
1983,"Graduate Loan",0.20,33
1984,"Undergraduate Loan",0.60,5
1985,"Graduate Loan",3.40,1
1986,"Graduate Loan",0.80,7
1987,"Undergraduate Loan",0.80,17
1988,"Graduate Loan",4.00,31
1989,"Undergraduate Loan",0.60,28
1990,"Professional Loan",3.60,35
1991,"Professional Loan",0.40,8
1992,"Undergraduate Loan",1.00,22
1993,"Undergraduate Loan",1.60,28
1994,"Undergraduate Loan",6.20,5
1995,"Undergraduate Loan",12.00,8
1996,"Graduate Loan",4.80,11
1997,"Professional Loan",2.80,24
1998,"Professional Loan",3.60,30
1999,"Professional Loan",8.00,32
2000,"Graduate Loan",4.80,22
2001,"Graduate Loan",0.20,2
2002,"Graduate Loan",6.50,17
2003,"Undergraduate Loan",8.40,4
2004,"Undergraduate Loan",9.40,20
2005,"Professional Loan",3.80,4
2006,"Graduate Loan",13.00,23
2007,"Graduate Loan",0.20,39
2008,"Graduate Loan",4.00,21
2009,"Professional Loan",2.20,38
2010,"Undergraduate Loan",3.80,0
2011,"Undergraduate Loan",3.00,36
2012,"Graduate Loan",0.00,21
2013,"Undergraduate Loan",2.80,31
2014,"Professional Loan",1.60,15
2015,"Professional Loan",11.34,19
2016,"Undergraduate Loan",1.60,5
2017,"Undergraduate Loan",1.60,17
2018,"Graduate Loan",2.00,15
2019,"Undergraduate Loan",4.20,39
2020,"Undergraduate Loan",0.40,17
2021,"Undergraduate Loan",0.40,34
2022,"Professional Loan",9.60,20
2023,"Professional Loan",3.60,3
2024,"Undergraduate Loan",0.40,29
2025,"Undergraduate Loan",0.40,12
2026,"Graduate Loan",4.00,20
2027,"Graduate Loan",1.40,33
2028,"Undergraduate Loan",0.00,12
2029,"Professional Loan",0.00,17
2030,"Graduate Loan",4.00,3
2031,"Undergraduate Loan",7.80,38
2032,"Undergraduate Loan",1.00,35
2033,"Undergraduate Loan",0.40,37
2034,"Undergraduate Loan",0.60,23
2035,"Graduate Loan",3.80,33
2036,"Undergraduate Loan",2.00,10
2037,"Graduate Loan",1.34,19
2038,"Graduate Loan",2.00,8
2039,"Undergraduate Loan",14.60,24
2040,"Professional Loan",0.80,25
2041,"Professional Loan",1.00,16
2042,"Graduate Loan",17.00,20
2043,"Undergraduate Loan",0.60,17
2044,"Professional Loan",0.40,32
2045,"Undergraduate Loan",0.60,25
2046,"Graduate Loan",1.80,28
2047,"Graduate Loan",16.00,16
2048,"Graduate Loan",8.00,38
2049,"Graduate Loan",3.60,4
2050,"Graduate Loan",2.20,18
2051,"Professional Loan",1.60,15
2052,"Undergraduate Loan",0.40,8
2053,"Undergraduate Loan",1.60,3
2054,"Undergraduate Loan",4.00,32
2055,"Undergraduate Loan",3.80,15
2056,"Professional Loan",2.80,23
2057,"Undergraduate Loan",2.60,8
2058,"Undergraduate Loan",7.80,12
2059,"Professional Loan",1.20,7
2060,"Undergraduate Loan",13.40,3
2061,"Professional Loan",0.20,29
2062,"Graduate Loan",9.80,38
2063,"Undergraduate Loan",5.00,31
2064,"Professional Loan",0.80,30
2065,"Professional Loan",3.60,29
2066,"Undergraduate Loan",3.00,5
2067,"Graduate Loan",2.80,16
2068,"Undergraduate Loan",5.80,32
2069,"Professional Loan",0.60,37
2070,"Undergraduate Loan",1.60,4
2071,"Undergraduate Loan",1.00,37
2072,"Undergraduate Loan",0.00,28
2073,"Undergraduate Loan",0.40,3
2074,"Professional Loan",1.40,20
2075,"Professional Loan",2.60,27
2076,"Professional Loan",4.00,16
2077,"Undergraduate Loan",14.60,23
2078,"Professional Loan",16.00,9
2079,"Graduate Loan",2.00,11
2080,"Professional Loan",2.00,2
2081,"Graduate Loan",0.20,40
2082,"Graduate Loan",2.60,27
2083,"Graduate Loan",4.00,7
2084,"Professional Loan",0.40,7
2085,"Graduate Loan",2.00,9
2086,"Graduate Loan",1.20,24
2087,"Graduate Loan",1.60,12
2088,"Graduate Loan",13.80,27
2089,"Professional Loan",4.00,9
2090,"Graduate Loan",5.40,29
2091,"Undergraduate Loan",5.80,25
2092,"Graduate Loan",4.00,4
2093,"Professional Loan",0.80,23
2094,"Professional Loan",7.20,23
2095,"Undergraduate Loan",5.00,31
2096,"Professional Loan",6.40,21
2097,"Professional Loan",4.60,29
2098,"Graduate Loan",0.20,11
2099,"Undergraduate Loan",7.60,35
2100,"Undergraduate Loan",0.80,29
2101,"Undergraduate Loan",1.60,6
2102,"Professional Loan",20.00,5
2103,"Professional Loan",3.20,-1
2104,"Undergraduate Loan",13.00,13
2105,"Professional Loan",0.40,14
2106,"Professional Loan",3.60,5
2107,"Undergraduate Loan",5.80,38
2108,"Professional Loan",0.40,17
2109,"Undergraduate Loan",5.34,32
2110,"Professional Loan",13.00,23
2111,"Undergraduate Loan",5.00,4
2112,"Undergraduate Loan",3.20,34
2113,"Undergraduate Loan",3.80,2
2114,"Undergraduate Loan",2.00,33
2115,"Professional Loan",3.40,36
2116,"Undergraduate Loan",2.80,31
2117,"Graduate Loan",5.34,17
2118,"Professional Loan",1.80,7
2119,"Undergraduate Loan",2.60,5
2120,"Professional Loan",1.00,13
2121,"Professional Loan",0.60,17
2122,"Graduate Loan",4.40,17
2123,"Undergraduate Loan",1.60,29
2124,"Graduate Loan",0.20,2
2125,"Undergraduate Loan",1.80,9
2126,"Undergraduate Loan",1.60,20
2127,"Undergraduate Loan",0.80,19
2128,"Undergraduate Loan",0.00,14
2129,"Professional Loan",2.20,40
2130,"Professional Loan",1.40,10
2131,"Undergraduate Loan",5.34,31
2132,"Undergraduate Loan",0.40,31
2133,"Undergraduate Loan",2.00,35
2134,"Graduate Loan",4.00,15
2135,"Graduate Loan",3.00,24
2136,"Professional Loan",1.50,15
2137,"Professional Loan",2.40,26
2138,"Graduate Loan",0.20,40
2139,"Graduate Loan",2.20,11
2140,"Professional Loan",0.20,32
2141,"Professional Loan",1.60,27
2142,"Undergraduate Loan",3.20,4
2143,"Undergraduate Loan",3.00,31
2144,"Undergraduate Loan",3.40,31
2145,"Graduate Loan",11.34,6
2146,"Undergraduate Loan",3.40,32
2147,"Professional Loan",2.00,3
2148,"Undergraduate Loan",2.00,3
2149,"Professional Loan",6.40,30
2150,"Undergraduate Loan",14.60,22
2151,"Undergraduate Loan",1.60,38
2152,"Graduate Loan",0.60,16
2153,"Professional Loan",0.20,38
2154,"Undergraduate Loan",10.40,14
2155,"Graduate Loan",4.80,8
2156,"Undergraduate Loan",5.80,38
2157,"Undergraduate Loan",5.40,11
2158,"Undergraduate Loan",0.40,0
2159,"Undergraduate Loan",6.20,25
2160,"Professional Loan",9.60,35
2161,"Graduate Loan",4.40,17
2162,"Graduate Loan",1.80,28
2163,"Graduate Loan",1.80,13
2164,"Professional Loan",3.60,3
2165,"Undergraduate Loan",5.00,3
2166,"Professional Loan",2.00,0
2167,"Professional Loan",1.80,8
2168,"Undergraduate Loan",2.60,40
2169,"Professional Loan",5.20,29
2170,"Graduate Loan",1.40,27
2171,"Professional Loan",1.00,13
2172,"Professional Loan",3.00,11
2173,"Graduate Loan",3.60,15
2174,"Undergraduate Loan",3.40,10
2175,"Undergraduate Loan",6.20,5
2176,"Undergraduate Loan",6.60,12
2177,"Graduate Loan",4.66,14
2178,"Undergraduate Loan",8.00,7
2179,"Graduate Loan",4.60,13
2180,"Graduate Loan",3.00,23
2181,"Professional Loan",3.20,33
2182,"Professional Loan",1.50,15
2183,"Professional Loan",2.80,14
2184,"Professional Loan",4.00,8
2185,"Professional Loan",6.80,36
2186,"Professional Loan",3.20,30
2187,"Undergraduate Loan",0.40,2
2188,"Professional Loan",2.00,30
2189,"Professional Loan",1.00,4
2190,"Undergraduate Loan",1.20,23
2191,"Undergraduate Loan",0.40,3
2192,"Undergraduate Loan",16.00,18
2193,"Undergraduate Loan",2.00,1
2194,"Professional Loan",0.20,19
2195,"Graduate Loan",3.20,9
2196,"Undergraduate Loan",0.40,27
2197,"Graduate Loan",9.50,24
2198,"Professional Loan",0.60,35
2199,"Graduate Loan",0.00,35
2200,"Graduate Loan",2.60,24
2201,"Undergraduate Loan",2.60,25
2202,"Undergraduate Loan",0.80,16
2203,"Professional Loan",3.80,24
2204,"Undergraduate Loan",1.20,25
2205,"Undergraduate Loan",0.80,37
2206,"Undergraduate Loan",5.60,37
2207,"Graduate Loan",4.40,7
2208,"Professional Loan",5.60,12
2209,"Professional Loan",0.00,40
2210,"Undergraduate Loan",1.80,10
2211,"Graduate Loan",3.80,33
2212,"Graduate Loan",2.80,14
2213,"Undergraduate Loan",5.40,22
2214,"Undergraduate Loan",1.60,37
2215,"Professional Loan",1.60,27
2216,"Graduate Loan",8.00,3
2217,"Undergraduate Loan",7.60,40
2218,"Graduate Loan",6.60,24
2219,"Graduate Loan",0.60,13
2220,"Professional Loan",4.00,22
2221,"Professional Loan",1.60,40
2222,"Professional Loan",3.40,33
2223,"Undergraduate Loan",0.60,20
2224,"Graduate Loan",4.00,28
2225,"Professional Loan",2.80,12
2226,"Professional Loan",0.80,24
2227,"Undergraduate Loan",10.80,1
2228,"Graduate Loan",3.40,35
2229,"Professional Loan",3.80,23
2230,"Graduate Loan",2.80,22
2231,"Professional Loan",6.00,11
2232,"Undergraduate Loan",11.40,20
2233,"Undergraduate Loan",1.00,33
2234,"Professional Loan",3.60,35
2235,"Graduate Loan",0.80,12
2236,"Undergraduate Loan",13.80,37
2237,"Graduate Loan",1.00,24
2238,"Undergraduate Loan",0.00,5
2239,"Professional Loan",2.80,22
2240,"Undergraduate Loan",5.00,29
2241,"Professional Loan",0.40,17
2242,"Undergraduate Loan",0.80,0
2243,"Undergraduate Loan",3.60,17
2244,"Graduate Loan",3.40,28
2245,"Graduate Loan",1.60,31
2246,"Graduate Loan",1.40,28
2247,"Graduate Loan",6.20,11
2248,"Professional Loan",5.00,34
2249,"Graduate Loan",1.60,37
2250,"Graduate Loan",2.00,14
2251,"Undergraduate Loan",10.00,22
2252,"Graduate Loan",4.40,5
2253,"Undergraduate Loan",2.80,32
2254,"Undergraduate Loan",0.60,35
2255,"Undergraduate Loan",3.40,22
2256,"Undergraduate Loan",0.20,9
2257,"Graduate Loan",1.80,31
2258,"Undergraduate Loan",2.80,23
2259,"Graduate Loan",1.40,33
2260,"Undergraduate Loan",1.60,0
2261,"Graduate Loan",0.60,14
2262,"Graduate Loan",10.00,3
2263,"Graduate Loan",1.40,29
2264,"Undergraduate Loan",3.00,21
2265,"Graduate Loan",1.40,11
2266,"Graduate Loan",2.80,23
2267,"Undergraduate Loan",8.20,13
2268,"Professional Loan",2.60,13
2269,"Graduate Loan",6.00,3
2270,"Professional Loan",4.20,18
2271,"Undergraduate Loan",5.20,2
2272,"Undergraduate Loan",8.80,34
2273,"Undergraduate Loan",1.60,3
2274,"Professional Loan",4.20,1
2275,"Professional Loan",0.00,15
2276,"Undergraduate Loan",6.80,16
2277,"Undergraduate Loan",8.80,3
2278,"Graduate Loan",2.00,6
2279,"Undergraduate Loan",9.00,4
2280,"Undergraduate Loan",1.20,23
2281,"Professional Loan",4.00,7
2282,"Graduate Loan",2.60,32
2283,"Undergraduate Loan",5.40,14
2284,"Professional Loan",5.20,28
2285,"Undergraduate Loan",1.20,23
2286,"Professional Loan",4.80,22
2287,"Professional Loan",1.00,36
2288,"Professional Loan",0.40,6
2289,"Graduate Loan",5.20,11
2290,"Professional Loan",3.60,35
2291,"Professional Loan",1.40,13
2292,"Undergraduate Loan",5.40,23
2293,"Graduate Loan",4.20,33
2294,"Graduate Loan",0.20,17
2295,"Undergraduate Loan",3.80,15
2296,"Professional Loan",2.00,23
2297,"Undergraduate Loan",0.40,3
2298,"Graduate Loan",0.80,35
2299,"Graduate Loan",1.00,24
2300,"Professional Loan",0.20,37
2301,"Undergraduate Loan",4.40,41
2302,"Professional Loan",1.40,13
2303,"Undergraduate Loan",14.00,17
2304,"Professional Loan",1.60,21
2305,"Undergraduate Loan",9.40,2
2306,"Undergraduate Loan",13.40,7
2307,"Undergraduate Loan",4.40,13
2308,"Undergraduate Loan",3.40,31
2309,"Graduate Loan",4.80,13
2310,"Undergraduate Loan",2.66,12
2311,"Undergraduate Loan",0.60,6
2312,"Graduate Loan",6.80,37
2313,"Graduate Loan",4.80,22
2314,"Graduate Loan",0.60,32
